"","X","Company","Date","Open","Close","Volume","return","after_hours"
"132",225348,"ades.us.txt","2016-07-13",6.6865,6.7055,28838,-0.916143332102004,-1.1968969338751
"133",225349,"ades.us.txt","2016-07-14",6.7577,6.6391,8812,-0.990231899187199,0.778465438819009
"134",225350,"ades.us.txt","2016-07-15",6.7335,6.734,31276,1.429410612884,1.42187947161501
"135",225355,"ades.us.txt","2016-07-22",5.8899,6.2597,13610,2.48362802881501,-3.57072691552059
"136",225360,"ades.us.txt","2016-07-29",6.0701,6.6295,21873,9.21566366287201,0
"137",243938,"adma.us.txt","2014-11-11",12.38,12.45,4875,-68.8204357625845,-68.9957425494616
"138",243939,"adma.us.txt","2014-11-12",12.55,12.25,4600,-1.6064257028112,0.80321285140601
"139",243940,"adma.us.txt","2014-11-13",12.26,12.2,1100,-0.408163265306105,0.0816326530610034
"140",243941,"adma.us.txt","2014-11-14",12.2,12.45,700,2.049180327869,0
"141",243942,"adma.us.txt","2014-11-17",12.25,11.8,2500,-5.2208835341365,-1.6064257028112
"142",243943,"adma.us.txt","2014-11-18",11.91,12.05,4109,2.118644067797,0.932203389830999
"143",243948,"adma.us.txt","2014-11-25",11.65,12.49,7019,4.34419381787801,-2.67335004177111
"144",243953,"adma.us.txt","2014-12-04",10.6,10.8,36250,1.79076343072599,-0.0942507068802945
"145",251328,"adom.us.txt","2017-06-15",7.25,7.25,84760,-90.6354947042108,-90.6354947042108
"146",251329,"adom.us.txt","2017-06-16",7.8,9.6,290541,32.413793103448,7.58620689655201
"147",251330,"adom.us.txt","2017-06-19",10,10.1123,216452,5.33645833333301,4.16666666666701
"148",251331,"adom.us.txt","2017-06-20",10.05,10.25,45807,1.36170801894699,-0.616081405812696
"149",251332,"adom.us.txt","2017-06-21",10.25,10.5,104702,2.43902439024399,0
"150",251333,"adom.us.txt","2017-06-22",10.65,10.56,92290,0.571428571429,1.428571428571
"151",251338,"adom.us.txt","2017-06-29",17.3,15.69,297762,8.206896551724,19.310344827586
"152",251343,"adom.us.txt","2017-07-07",16.68,16.85,34952,-1.4619883040936,-2.4561403508772
"153",260157,"adro.us.txt","2015-04-15",32,42,6878137,-62.1928166351607,-71.1945269601224
"154",260158,"adro.us.txt","2015-04-16",42.5,39.4,2418768,-6.1904761904762,1.19047619047601
"155",260159,"adro.us.txt","2015-04-17",41,40,668600,1.52284263959399,4.06091370558399
"156",260160,"adro.us.txt","2015-04-20",44.51,42.8,1169591,7.00000000000001,11.275
"157",260161,"adro.us.txt","2015-04-21",43.38,38.67,888294,-9.6495327102804,1.355140186916
"158",260162,"adro.us.txt","2015-04-22",38.75,38.17,304355,-1.2929919834497,0.20687871735201
"159",260167,"adro.us.txt","2015-04-29",27.44,27.46,692200,-1.8233821952091,-1.894887379335
"160",260172,"adro.us.txt","2015-05-06",27.81,27.99,524143,1.010465535908,0.360880548538001
"161",272168,"adsw.us.txt","2016-10-06",20.5,20,11659315,-83.7543660141337,-83.348225164487
"162",272169,"adsw.us.txt","2016-10-07",19.51,20,943676,0,-2.45
"163",272170,"adsw.us.txt","2016-10-10",19.86,20,337171,0,-0.700000000000001
