"","X","Company","Date","Open","Close","Volume","return","after_hours"
"149",284951,"adxsw.us.txt","2015-01-22",5.9,4.1699,266482,1.45742092457399,43.552311435523
"150",284952,"adxsw.us.txt","2015-01-23",3.99,4.5399,53770,8.873114463177,-4.3142521403391
"151",284953,"adxsw.us.txt","2015-01-26",4.66,4.84,62311,6.610277759422,2.64543271878199
"152",284954,"adxsw.us.txt","2015-01-27",4.85,5.67,115397,17.148760330579,0.206611570247994
"153",284955,"adxsw.us.txt","2015-01-28",6.495,5.345,87864,-5.7319223985891,14.550264550265
"154",284960,"adxsw.us.txt","2015-02-04",5.45,4.93,32400,-8.5343228200371,1.11317254174399
"155",284965,"adxsw.us.txt","2015-02-11",4.71,4.4242,8049,1.70574712643701,8.275862068966
"156",290643,"aed.us.txt","2010-08-23",14.384,14.476,90003,-40.9142857142857,-41.2897959183673
"157",290644,"aed.us.txt","2010-08-24",14.373,14.535,122975,0.407571152252006,-0.711522520033203
"158",290645,"aed.us.txt","2010-08-25",14.431,14.614,66635,0.543515651875004,-0.715514275885798
"159",290646,"aed.us.txt","2010-08-26",14.602,14.521,109160,-0.636376077733702,-0.082113042288201
"160",290647,"aed.us.txt","2010-08-27",14.502,14.711,139824,1.308449831279,-0.130844983127898
"161",290648,"aed.us.txt","2010-08-30",14.555,14.391,115800,-2.17524301543059,-1.0604309700224
"162",290653,"aed.us.txt","2010-09-07",14.45,14.55,71223,0.511190936723005,-0.179607626416101
"163",290658,"aed.us.txt","2010-09-14",14.979,15.017,354414,0.582719356999006,0.328198258540002
"164",369212,"aezs.us.txt","2014-11-06",64,65,228293,-49.6124031007752,-50.3875968992248
"165",369213,"aezs.us.txt","2014-11-07",68,56.7,73920,-12.7692307692308,4.615384615385
"166",369214,"aezs.us.txt","2014-11-10",56,62,32004,9.34744268077601,-1.2345679012346
"167",369215,"aezs.us.txt","2014-11-11",63,58,25778,-6.4516129032258,1.61290322580601
"168",369216,"aezs.us.txt","2014-11-12",64.5,60.5,12760,4.31034482758601,11.206896551724
"169",369217,"aezs.us.txt","2014-11-13",64,59,18047,-2.4793388429752,5.785123966942
"170",369222,"aezs.us.txt","2014-11-20",53,53,11504,-1.193139448173,-1.193139448173
"171",369227,"aezs.us.txt","2014-11-28",52,52,3961,-1.8867924528302,-1.8867924528302
"172",369835,"aezs.us.txt","2017-05-01",1.4,1.35,3739553,-59.7014925373134,-58.2089552238806
"173",369836,"aezs.us.txt","2017-05-02",1.2,0.9,3459175,-33.3333333333333,-11.1111111111111
"174",369837,"aezs.us.txt","2017-05-03",0.85,0.99,2285330,10,-5.5555555555556
"175",369838,"aezs.us.txt","2017-05-04",0.99,0.9214,632924,-6.9292929292929,0
"176",369839,"aezs.us.txt","2017-05-05",0.95,0.89,499794,-3.4078576079878,3.10397221619301
"177",369840,"aezs.us.txt","2017-05-08",0.88,0.9,272008,1.123595505618,-1.123595505618
"178",369845,"aezs.us.txt","2017-05-15",0.86,0.85,137936,1.19047619047601,2.380952380952
"179",369850,"aezs.us.txt","2017-05-22",0.86,0.8599,113946,-0.0116279069766967,0
"180",383927,"afi.us.txt","2016-04-05",12.14,14.52,1183369,-44.874715261959,-53.9104024297646
"181",383928,"afi.us.txt","2016-04-06",14.45,14.38,530827,-0.964187327823696,-0.482093663911798
"182",383929,"afi.us.txt","2016-04-07",14.11,14.18,415528,-1.3908205841446,-1.8776077885953
"183",383930,"afi.us.txt","2016-04-08",14.16,13.81,368759,-2.6093088857546,-0.141043723554302
"184",383931,"afi.us.txt","2016-04-11",14,13.51,789047,-2.172338884866,1.37581462708201
"185",383932,"afi.us.txt","2016-04-12",13.78,13.44,2382816,-0.518134715025897,1.9985196151
"186",383937,"afi.us.txt","2016-04-19",14.14,14.13,264159,0.49786628734001,0.568990042673989
"187",383942,"afi.us.txt","2016-04-26",14.78,15.34,227459,3.92953929539299,0.135501355013989
"188",402139,"aft.us.txt","2011-03-08",12.68,12.686,43747,-51.2290764818503,-51.2521432910186
"189",402140,"aft.us.txt","2011-03-09",12.686,12.697,43379,0.0867097587889942,0
"190",402141,"aft.us.txt","2011-03-10",12.69,12.68,39415,-0.133889895250805,-0.055131133338604
"191",402142,"aft.us.txt","2011-03-11",12.686,12.68,21623,0,0.0473186119869906
"192",402143,"aft.us.txt","2011-03-14",12.69,12.673,29940,-0.0552050473185961,0.0788643533119915
"193",402144,"aft.us.txt","2011-03-15",12.673,12.673,161690,0,0
"194",402149,"aft.us.txt","2011-03-22",12.686,12.673,39575,0,0.102580288802989
"195",402154,"aft.us.txt","2011-03-29",12.686,12.673,54288,0,0.102580288802989
"196",419996,"agfs.us.txt","2016-11-09",4.25,2.4,1970184,-48.936170212766,-9.5744680851064
"197",419997,"agfs.us.txt","2016-11-10",2.45,2.02,1439734,-15.8333333333333,2.08333333333299
"198",419998,"agfs.us.txt","2016-11-11",2.29,2.47,897673,22.277227722772,13.366336633663
"199",419999,"agfs.us.txt","2016-11-14",2.65,2.4,1093432,-2.834008097166,7.287449392713
"200",420000,"agfs.us.txt","2016-11-15",2.43,2.2,1084080,-8.3333333333333,1.25
"201",420001,"agfs.us.txt","2016-11-16",2.22,2.22,421780,0.909090909090993,0.909090909090993
"202",420006,"agfs.us.txt","2016-11-23",3.1,3.11,546031,-2.2012578616352,-2.5157232704403
"203",420011,"agfs.us.txt","2016-12-01",2.8,2.86,249661,2.142857142857,0
"204",420459,"agfsw.us.txt","2015-11-17",1.41,0.7,226900,-53.3333333333333,-6.00000000000001
"205",420460,"agfsw.us.txt","2015-11-18",0.7,0.8,47700,14.285714285714,0
"206",420461,"agfsw.us.txt","2015-11-19",0.82,0.69,4500,-13.75,2.49999999999999
"207",420462,"agfsw.us.txt","2015-11-20",0.75,0.78,9100,13.04347826087,8.69565217391299
"208",420463,"agfsw.us.txt","2015-11-23",0.75,0.73,3500,-6.4102564102564,-3.8461538461539
"209",420464,"agfsw.us.txt","2015-11-24",0.73,0.8,25200,9.58904109589001,0
"210",420469,"agfsw.us.txt","2015-12-02",1.12,1.15,12055,5.504587155963,2.75229357798199
"211",420474,"agfsw.us.txt","2015-12-09",1.1,1,11600,10.204981265153,21.225479391669
"212",449411,"ago_b.us.txt","2010-08-23",20.878,20.648,13988,-44.375,-43.7553879310345
"213",449412,"ago_b.us.txt","2010-08-24",20.588,20.656,8421,0.0387446726080043,-0.290585044556402
"214",449413,"ago_b.us.txt","2010-08-25",20.51,20.537,12737,-0.576103795507399,-0.706816421378798
"215",449414,"ago_b.us.txt","2010-08-26",20.537,20.501,13968,-0.175293372936602,0
"216",449415,"ago_b.us.txt","2010-08-27",20.152,20.152,9018,-1.702355982635,-1.702355982635
