"","X","Company","Date","Open","Close","Volume","return","after_hours"
"105",247911,"admp.us.txt","2008-09-24",0.85,0.85,29,-28.5714285714286,-28.5714285714286
"106",247912,"admp.us.txt","2008-09-25",0.85,1.02,1241,20,0
"107",247913,"admp.us.txt","2008-09-26",1.19,1.19,265,16.666666666667,16.666666666667
"108",247914,"admp.us.txt","2008-09-29",1.02,1.02,4471,-14.2857142857143,-14.2857142857143
"109",247917,"admp.us.txt","2008-10-02",1.02,1.02,588,0,0
"110",247919,"admp.us.txt","2008-10-08",0.68,0.85,4841,25,0
"111",247924,"admp.us.txt","2008-10-24",0.51,0.51,718,0,0
"112",247941,"admp.us.txt","2008-11-25",0.68,0.68,18,-42.8571428571428,-42.8571428571428
"113",247942,"admp.us.txt","2008-11-26",0.68,0.68,635,0,0
"114",247943,"admp.us.txt","2008-12-01",0.68,0.68,647,0,0
"115",247944,"admp.us.txt","2008-12-03",0.51,0.51,118,-25,-25
"116",247945,"admp.us.txt","2008-12-04",0.51,0.51,12,0,0
"117",247946,"admp.us.txt","2008-12-05",0.68,0.68,76,33.333333333333,33.333333333333
"118",247951,"admp.us.txt","2008-12-15",0.51,0.51,29,0,0
"119",247956,"admp.us.txt","2008-12-22",0.17,0.51,19906,0,-66.6666666666667
"120",275647,"adus.us.txt","2009-10-27",10,10,0,-51.5738498789346,-51.5738498789346
"121",275648,"adus.us.txt","2009-10-28",9.4,8.49,2471423,-15.1,-6.00000000000001
"122",275649,"adus.us.txt","2009-10-29",8.76,9,224137,6.00706713780901,3.18021201413401
"123",275650,"adus.us.txt","2009-10-30",9,9.15,125686,1.66666666666699,0
"124",275651,"adus.us.txt","2009-11-02",8.78,8.64,51683,-5.5737704918033,-4.0437158469945
"125",275652,"adus.us.txt","2009-11-03",8.51,8.47,55183,-1.9675925925926,-1.50462962962959
"126",275657,"adus.us.txt","2009-11-10",8.11,7.99,88184,-4.9940546967895,-3.5671819262783
"127",275662,"adus.us.txt","2009-11-17",8.01,7.7,59329,-4.1095890410959,-0.249066002490606
"128",282403,"adxs.us.txt","2008-11-06",5,2.5,166,-50,0
"129",282404,"adxs.us.txt","2008-11-07",2.5,3.75,9,50,0
"130",282405,"adxs.us.txt","2008-11-10",2.5,2.5,22,-33.3333333333333,-33.3333333333333
"131",282406,"adxs.us.txt","2008-11-11",2.5,2.5,5,0,0
"132",282407,"adxs.us.txt","2008-11-12",2.5,2.5,19,0,0
"133",282408,"adxs.us.txt","2008-11-14",1.25,2.5,18,0,-50
"134",282413,"adxs.us.txt","2008-11-21",2.5,2.5,1,0,0
"135",282414,"adxs.us.txt","2008-11-24",1.25,1.25,7,-50,-50
"136",282415,"adxs.us.txt","2008-11-25",2.5,2.5,8,100,100
"137",282416,"adxs.us.txt","2008-11-28",2.5,2.5,2,0,0
"138",282417,"adxs.us.txt","2008-12-01",2.5,2.5,7,0,0
"139",282418,"adxs.us.txt","2008-12-02",2.5,2.5,2,0,0
"140",282419,"adxs.us.txt","2008-12-03",2.5,2.5,2,0,0
"141",282424,"adxs.us.txt","2008-12-10",2.5,2.5,12,0,0
"142",282429,"adxs.us.txt","2008-12-18",2.5,2.5,12,0,0
"143",282435,"adxs.us.txt","2008-12-30",2.5,1.25,20,-50,0
"144",282436,"adxs.us.txt","2008-12-31",1.25,2.5,9,100,0
"145",282437,"adxs.us.txt","2009-01-02",2.5,2.5,2,0,0
"146",282438,"adxs.us.txt","2009-01-05",2.5,2.5,2,0,0
"147",282439,"adxs.us.txt","2009-01-06",2.5,5,70,100,0
"148",282440,"adxs.us.txt","2009-01-07",6.25,5,10,0,25
"149",282445,"adxs.us.txt","2009-01-14",6.25,6.25,6,0,0
"150",282450,"adxs.us.txt","2009-01-23",5,5,3,0,0
"151",345561,"aes.us.txt","2001-09-26",11.662,10.581,61409030,-49.4843884273847,-44.3234985200038
"152",345562,"aes.us.txt","2001-09-27",10.692,11.418,23604583,7.91040544371999,1.049050184293
"153",345563,"aes.us.txt","2001-09-28",11.315,11.072,16571337,-3.03030303030301,-0.902084428095995
"154",345564,"aes.us.txt","2001-10-01",10.754,10.348,13004349,-6.5390173410405,-2.8721098265896
"155",345565,"aes.us.txt","2001-10-02",10.33,10.788,11876447,4.25202937765801,-0.173946656358703
"156",345566,"aes.us.txt","2001-10-03",10.581,11.315,9452762,4.885057471264,-1.9187986651835
"157",345571,"aes.us.txt","2001-10-10",11.445,11.91,7063462,4.85077911788001,0.757108900430992
"158",345576,"aes.us.txt","2001-10-17",12.61,12.404,4479892,-3.2977313479379,-1.6917439775474
"159",367897,"aezs.us.txt","2009-08-17",552,684,21977,-59.7173144876325,-67.4911660777385
"160",367898,"aezs.us.txt","2009-08-18",660,636,7598,-7.0175438596491,-3.50877192982459
"161",367899,"aezs.us.txt","2009-08-19",624,600,2615,-5.6603773584906,-1.8867924528302
"162",367900,"aezs.us.txt","2009-08-20",624,612,1864,2,4
"163",367901,"aezs.us.txt","2009-08-21",618,600,2195,-1.96078431372551,0.980392156863008
"164",367902,"aezs.us.txt","2009-08-24",630,576,1756,-4,5
"165",367907,"aezs.us.txt","2009-08-31",534,564,1513,5.61797752808999,0
"166",367912,"aezs.us.txt","2009-09-08",558,540,316,-3.2258064516129,0
"167",416526,"agen.us.txt","2006-03-24",15.3,17.82,1344583,-41.8786692759295,-50.0978473581213
"168",416527,"agen.us.txt","2006-03-27",17.82,16.5,384789,-7.4074074074074,0
"169",416528,"agen.us.txt","2006-03-28",16.38,15.9,318627,-3.6363636363636,-0.727272727272699
"170",416529,"agen.us.txt","2006-03-29",15.78,18,314103,13.207547169811,-0.754716981132098
"171",416530,"agen.us.txt","2006-03-30",17.22,16.92,241282,-6.00000000000001,-4.3333333333333
"172",416531,"agen.us.txt","2006-03-31",16.8,16.44,179134,-2.8368794326241,-0.709219858155996
"173",416536,"agen.us.txt","2006-04-07",16.32,16.62,100052,2.21402214022099,0.369003690037006
"174",416541,"agen.us.txt","2006-04-17",14.04,13.56,83337,-5.0420168067227,-1.6806722689076
"175",417427,"agen.us.txt","2009-10-21",8.16,7.26,3248088,-42.1052631578947,-34.9282296650718
"176",417428,"agen.us.txt","2009-10-22",7.32,7.32,736046,0.826446280991999,0.826446280991999
"177",417429,"agen.us.txt","2009-10-23",7.5,7.62,590855,4.09836065573801,2.45901639344299
"178",417430,"agen.us.txt","2009-10-26",7.62,7.5,296142,-1.5748031496063,0
"179",417431,"agen.us.txt","2009-10-27",7.5,7.2,281884,-4,0
"180",417432,"agen.us.txt","2009-10-28",7.44,6.42,287480,-10.8333333333333,3.33333333333301
"181",417437,"agen.us.txt","2009-11-04",6.12,5.76,140983,-1.0309278350516,5.154639175258
"182",417442,"agen.us.txt","2009-11-11",6.72,6.3,140390,-4.5454545454545,1.81818181818201
"183",431505,"agm.us.txt","2008-09-22",15.216,6.5585,817281,-59.1574293187196,-5.2434923402665
"184",431506,"agm.us.txt","2008-09-23",7.4801,5.9645,531923,-9.0569489974842,14.051993596097
"185",431507,"agm.us.txt","2008-09-24",6.8419,4.6527,746106,-21.9934613127672,14.710369687317
"186",431508,"agm.us.txt","2008-09-25",4.8745,4.1656,832579,-10.4691899327272,4.767124465364
"187",431509,"agm.us.txt","2008-09-26",3.7489,2.5346,746880,-39.1540234299981,-10.0033608603803
"188",431510,"agm.us.txt","2008-09-29",3.1906,3.3236,615648,31.129172255977,25.881795944133
"189",431515,"agm.us.txt","2008-10-06",7.0902,7.9764,803128,9.62466156320001,-2.554940146507
"190",431520,"agm.us.txt","2008-10-13",5.3884,5.5391,444435,25.742888924202,22.321854214433
"191",477891,"ahl_c.us.txt","2005-02-25",18.45,18.58,43864,-55.9193357058126,-56.2277580071174
"192",477892,"ahl_c.us.txt","2005-02-28",18.58,18.704,75451,0.667384284177008,0
"193",477893,"ahl_c.us.txt","2005-03-01",18.776,18.726,49381,0.117621899058995,0.384944396920006
"194",477894,"ahl_c.us.txt","2005-03-02",18.726,18.748,131592,0.117483712484989,0
"195",477895,"ahl_c.us.txt","2005-03-03",18.805,18.776,42624,0.149349263921006,0.304032430126
"196",477896,"ahl_c.us.txt","2005-03-04",18.886,19.385,612996,3.24350234341699,0.585854282061993
"197",477901,"ahl_c.us.txt","2005-03-11",19.031,18.936,59038,-0.567107750472595,-0.0682629699642945
"198",477906,"ahl_c.us.txt","2005-03-18",19.248,18.755,70763,-1.8217033973722,0.759043082237998
"199",504237,"aig.us.txt","2008-09-17",42.939,38.436,1443679,-45.3358553894728,-38.9316342639341
"200",504238,"aig.us.txt","2008-09-18",44.999,50.437,653498,31.223332292642,17.07513789156
"201",504239,"aig.us.txt","2008-09-19",78.375,72.188,1337157,43.125086741876,55.391875012392
"202",504240,"aig.us.txt","2008-09-22",85.875,88.5,1061193,22.596553443786,18.960214994182
"203",504241,"aig.us.txt","2008-09-23",100.88,93.75,654114,5.932203389831,13.988700564972
"204",504242,"aig.us.txt","2008-09-24",100.14,62.062,749123,-33.8005333333333,6.816
"205",504247,"aig.us.txt","2008-10-01",69.938,74.062,328822,18.61876771786,12.013709819498
"206",504252,"aig.us.txt","2008-10-08",65.437,59.813,4645750,-9.1153589011122,-0.569804898802695
"207",546769,"akam.us.txt","2005-02-25",11.29,11.09,1645902,-57.2504606465241,-56.4795041207626
"208",546770,"akam.us.txt","2005-02-28",11.05,11.01,1593848,-0.721370604147897,-0.360685302073904
"209",546771,"akam.us.txt","2005-03-01",11.01,10.97,1884675,-0.363306085376902,0
"210",546772,"akam.us.txt","2005-03-02",10.95,11,2489002,0.273473108478006,-0.182315405651801
"211",546773,"akam.us.txt","2005-03-03",11.2,11.05,1975686,0.454545454544997,1.81818181818201
"212",546774,"akam.us.txt","2005-03-04",11.22,11.4,2600044,3.16742081448,1.538461538462
"213",546779,"akam.us.txt","2005-03-11",10.96,11,1277602,0.456621004566005,0.0913242009130011
"214",546784,"akam.us.txt","2005-03-18",12.13,12.09,1827362,-0.4118616144975,-0.0823723228995044
"215",568870,"aks.us.txt","2005-02-25",17.113,17.444,3106575,-47.4736525143029,-48.4703402589581
"216",568871,"aks.us.txt","2005-02-28",17.696,17.064,2259328,-2.1783994496675,1.444622792937
"217",568872,"aks.us.txt","2005-03-01",17.269,16.374,3031702,-4.0436005625879,1.20135958743599
"218",568873,"aks.us.txt","2005-03-02",16.374,16.432,2790221,0.354220105045,0
"219",568874,"aks.us.txt","2005-03-03",16.53,16.043,2458334,-2.3673320350535,0.596397273612004
"220",568875,"aks.us.txt","2005-03-04",16.335,16.724,3988688,4.24484198716,1.82010845851801
"221",568880,"aks.us.txt","2005-03-11",13.661,13.146,5515235,2.73522975930001,6.759924976555
"222",568885,"aks.us.txt","2005-03-18",12.251,11.931,3238425,-2.38095238095239,0.237277041400996
"223",629778,"aln.us.txt","2007-04-27",16.75,16.75,244,-53.6267995570321,-53.6267995570321
"224",629779,"aln.us.txt","2007-04-30",34.48,31.2,247,86.268656716418,105.850746268657
"225",629780,"aln.us.txt","2007-05-01",31.2,31.2,152,0,0
"226",629781,"aln.us.txt","2007-05-02",18.39,18.06,18,-42.1153846153846,-41.0576923076923
"227",629782,"aln.us.txt","2007-05-04",18.06,18.06,6,0,0
"228",629783,"aln.us.txt","2007-05-08",18.06,18.06,152,0,0
"229",629784,"aln.us.txt","2007-05-09",14.78,13.14,305,-27.2425249169435,-18.1616832779623
"230",629785,"aln.us.txt","2007-05-10",16.75,11.49,298,-12.5570776255708,27.473363774734
"231",629786,"aln.us.txt","2007-05-11",11.49,8.21,518,-28.5465622280244,0
"232",629788,"aln.us.txt","2007-05-18",8.21,8.21,158,0,0
"233",629791,"aln.us.txt","2007-05-25",14.78,14.78,1370,12.48097412481,12.48097412481
"234",629793,"aln.us.txt","2007-05-30",14.78,14.78,609,0,0
"235",629796,"aln.us.txt","2007-06-05",13.14,13.14,2284,14.360313315927,14.360313315927
"236",629819,"aln.us.txt","2007-10-22",3,3,250,-56.5217391304348,-56.5217391304348
"237",629820,"aln.us.txt","2007-10-23",6.9,8,1000,166.666666666667,130
"238",629821,"aln.us.txt","2008-01-31",10.01,9.51,200,18.875,25.125
"239",629822,"aln.us.txt","2008-02-21",2.3,9,10975,-5.3627760252366,-75.8149316508938
"240",629823,"aln.us.txt","2008-02-22",8,7.9,51700,-12.2222222222222,-11.1111111111111
"241",629824,"aln.us.txt","2008-02-25",8,8,16470,1.26582278481,1.26582278481
"242",629829,"aln.us.txt","2008-03-06",9,9.01,2000,0.111111111110995,0
"243",629834,"aln.us.txt","2008-03-17",21,21,200,5,5
"244",650925,"alt.us.txt","2009-12-08",1.7373,1.8318,4954929,-52.4541230825136,-54.9069483738677
"245",650926,"alt.us.txt","2009-12-09",1.8436,1.6664,1486593,-9.029370018561,0.644175128289004
"246",650927,"alt.us.txt","2009-12-10",1.6664,1.5009,616199,-9.9315890542487,0
"247",650928,"alt.us.txt","2009-12-11",1.4773,1.43,848394,-4.72383236724629,-1.5723898993937
"248",650929,"alt.us.txt","2009-12-14",1.4773,1.5364,491172,7.44055944055899,3.30769230769199
"249",650930,"alt.us.txt","2009-12-15",1.5364,1.6545,272044,7.686800312419,0
"250",650935,"alt.us.txt","2009-12-22",1.5836,1.5955,90368,-0.734150438623804,-1.4745224911342
"251",650940,"alt.us.txt","2009-12-30",1.7018,2.8364,11787546,70.211233797408,2.12433989438301
"252",724594,"amnb.us.txt","2005-02-25",18.508,18.508,784,-57.7924743443558,-57.7924743443558
"253",724595,"amnb.us.txt","2005-02-28",18.584,18.584,784,0.410633239680003,0.410633239680003
"254",724596,"amnb.us.txt","2005-03-01",18.982,18.982,127,2.14162720619899,2.14162720619899
"255",724597,"amnb.us.txt","2005-03-02",18.783,18.783,288,-1.0483616057317,-1.0483616057317
"256",724598,"amnb.us.txt","2005-03-03",18.783,18.659,306,-0.660171431613699,0
"257",724599,"amnb.us.txt","2005-03-04",18.628,18.635,6913,-0.128624256390997,-0.166139664505105
"258",724604,"amnb.us.txt","2005-03-11",18.783,18.651,784,-0.665743502343397,0.0372816361309924
"259",724609,"amnb.us.txt","2005-03-18",18.76,18.584,15413,-0.401950801221895,0.541293745645999
"260",770013,"amtx.us.txt","2008-10-14",30,31.5,348,-42.7272727272727,-45.4545454545455
"261",770014,"amtx.us.txt","2008-10-15",30,49.995,605,58.714285714286,-4.7619047619048
"262",770015,"amtx.us.txt","2008-10-16",22.4,49.4,100,-1.1901190119012,-55.1955195519552
"263",770016,"amtx.us.txt","2008-10-21",45,50,120,1.214574898785,-8.9068825910931
"264",770017,"amtx.us.txt","2008-10-22",50,50,60,0,0
"265",770018,"amtx.us.txt","2008-10-23",31.1,40,30,-20,-37.8
"266",770023,"amtx.us.txt","2008-10-30",59,60,100,13.851992409867,11.954459203036
"267",770028,"amtx.us.txt","2008-11-11",50,50,130,0,0
"268",770147,"amtx.us.txt","2009-06-01",2,1.2,1500,-52,-20
"269",770148,"amtx.us.txt","2009-06-02",1.5,1.6,3290,33.333333333333,25
"270",770149,"amtx.us.txt","2009-06-03",1.8,1.5,3470,-6.25,12.5
"271",770150,"amtx.us.txt","2009-06-04",1.3,1.5,510,0,-13.3333333333333
"272",770151,"amtx.us.txt","2009-06-05",1.8,1.8,260,20,20
"273",770152,"amtx.us.txt","2009-06-08",1.8,1.5,2506,-16.6666666666667,0
"274",770157,"amtx.us.txt","2009-06-15",1.5,1.8,8000,0,-16.6666666666667
"275",770162,"amtx.us.txt","2009-06-22",1.5,1.5,2715,0,0
"276",802507,"andv.us.txt","2005-02-25",16.077,16.528,3304262,-45.89852700491,-47.3747954173486
"277",802508,"andv.us.txt","2005-02-28",16.797,16.597,4340362,0.417473378508992,1.62754114230399
"278",802509,"andv.us.txt","2005-03-01",16.597,16.265,1712301,-2.0003615111165,0
"279",802510,"andv.us.txt","2005-03-02",16.194,16.265,3586751,0,-0.436520135259799
